  id type  new_id old_info                              img_name                                              img_cksum   img_size seg_name                                                                    seg_cksum   seg_size
 215 mut    84 A2_MHV_AxA_0046_Ceta_1713_1721           raw/mutant/A2_MHV_AxA_0046_Ceta_1713_1721.png         770158905    1141674 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_1713_1721-muimage215_corrected.png     3964977694       3560
 216 mut   869 A2_MHV_AxA_0046_Ceta_211_1913            raw/mutant/A2_MHV_AxA_0046_Ceta_211_1913.png         1367150857    1116026 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_211_1913-muimage216_corrected.png      1842388143       2466
 217 mut   826 A2_MHV_AxA_0046_Ceta_2466_3642           raw/mutant/A2_MHV_AxA_0046_Ceta_2466_3642.png        1449772555    1155816 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_2466_3642-muimage217_corrected.png     3377190394       2479
 218 mut   298 A2_MHV_AxA_0046_Ceta_2633_139            raw/mutant/A2_MHV_AxA_0046_Ceta_2633_139.png          141416726     929791 None                                                                                0          0
 219 mut   647 A2_MHV_AxA_0046_Ceta_2703_963            raw/mutant/A2_MHV_AxA_0046_Ceta_2703_963.png         4247893510    1156758 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_2703_963-muimage219_corrected.png      2469937503       2723
 220 mut   769 A2_MHV_AxA_0046_Ceta_3345_2297           raw/mutant/A2_MHV_AxA_0046_Ceta_3345_2297.png        1690016686    1159172 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_3345_2297-muimage220_corrected.png     4230192356       2637
 221 mut   762 A2_MHV_AxA_0046_Ceta_550_1711            raw/mutant/A2_MHV_AxA_0046_Ceta_550_1711.png         1768934783    1133867 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_550_1711-muimage221_corrected.png      2719916348       2737
 222 mut   101 A2_MHV_AxA_0046_Ceta_919_1979            raw/mutant/A2_MHV_AxA_0046_Ceta_919_1979.png         3444007336    1137013 raw/mutant_seg/A2_MHV_AxA_0046_Ceta_919_1979-muimage222_corrected.png      2924382007       2558
 223 mut   562 A2_MHV_AxA_0047_Ceta_110_1691            raw/mutant/A2_MHV_AxA_0047_Ceta_110_1691.png          974334352    1089085 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_110_1691-muimage223_corrected.png       222934810       2675
 224 mut   514 A2_MHV_AxA_0047_Ceta_1268_452            raw/mutant/A2_MHV_AxA_0047_Ceta_1268_452.png         3045960067    1107910 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_1268_452-muimage224_corrected.png      1625796770       3114
 225 mut   106 A2_MHV_AxA_0047_Ceta_166_2358            raw/mutant/A2_MHV_AxA_0047_Ceta_166_2358.png         1363435685    1069430 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_166_2358-muimage225_corrected.png      3840964164       3179
 226 mut   121 A2_MHV_AxA_0047_Ceta_2446_1812           raw/mutant/A2_MHV_AxA_0047_Ceta_2446_1812.png        3515197182    1111889 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_2446_1812-muimage226_corrected.png     1740493315       2647
 227 mut   635 A2_MHV_AxA_0047_Ceta_2789_604            raw/mutant/A2_MHV_AxA_0047_Ceta_2789_604.png         4250318481    1120363 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_2789_604-muimage227_corrected.png      1684416058       2574
 228 mut   355 A2_MHV_AxA_0047_Ceta_2936_2813           raw/mutant/A2_MHV_AxA_0047_Ceta_2936_2813.png        2513717854    1118223 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_2936_2813-muimage228_corrected.png     2322282036       2734
 229 mut   162 A2_MHV_AxA_0047_Ceta_429_1155            raw/mutant/A2_MHV_AxA_0047_Ceta_429_1155.png         2231890483    1095153 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_429_1155-muimage229_corrected.png      1929018462       2867
 230 mut   125 A2_MHV_AxA_0047_Ceta_510_2514            raw/mutant/A2_MHV_AxA_0047_Ceta_510_2514.png         1580813320    1060431 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_510_2514-muimage230_corrected.png      2772770422       2951
 231 mut   537 A2_MHV_AxA_0047_Ceta_636_3480            raw/mutant/A2_MHV_AxA_0047_Ceta_636_3480.png         2403835393    1092998 raw/mutant_seg/A2_MHV_AxA_0047_Ceta_636_3480-muimage231_corrected.png      1657557565       2286
 232 mut   306 A2_MHV_AxA_0048_Ceta_1182_2039           raw/mutant/A2_MHV_AxA_0048_Ceta_1182_2039.png        4286897514    1138558 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_1182_2039-muimage232_corrected.png     3115568928       4531
 233 mut   818 A2_MHV_AxA_0048_Ceta_1303_407            raw/mutant/A2_MHV_AxA_0048_Ceta_1303_407.png          588948082    1132287 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_1303_407-muimage233_corrected.png      3084341416       2346
 234 mut   295 A2_MHV_AxA_0048_Ceta_1318_2914           raw/mutant/A2_MHV_AxA_0048_Ceta_1318_2914.png        1866380506    1131330 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_1318_2914-muimage234_corrected.png      840669353       3387
 235 mut   926 A2_MHV_AxA_0048_Ceta_1495_3444           raw/mutant/A2_MHV_AxA_0048_Ceta_1495_3444.png        3786394536    1133823 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_1495_3444-muimage235_corrected.png      825687894       3043
 236 mut   669 A2_MHV_AxA_0048_Ceta_1556_3111           raw/mutant/A2_MHV_AxA_0048_Ceta_1556_3111.png        1708085923    1131340 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_1556_3111-muimage236_corrected.png     3282278512       2780
 237 mut   920 A2_MHV_AxA_0048_Ceta_1723_988            raw/mutant/A2_MHV_AxA_0048_Ceta_1723_988.png         3445711879    1124259 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_1723_988-muimage237_corrected.png      1034038399       2508
 238 mut   409 A2_MHV_AxA_0048_Ceta_2360_1392           raw/mutant/A2_MHV_AxA_0048_Ceta_2360_1392.png        1494240955    1133670 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_2360_1392-muimage238_corrected.png      987611699       2461
 239 mut   215 A2_MHV_AxA_0048_Ceta_2476_796            raw/mutant/A2_MHV_AxA_0048_Ceta_2476_796.png         2445940204    1135095 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_2476_796-muimage239_corrected.png      3999922867       2440
 240 mut   879 A2_MHV_AxA_0048_Ceta_3345_3530           raw/mutant/A2_MHV_AxA_0048_Ceta_3345_3530.png        1352955943    1148021 raw/mutant_seg/A2_MHV_AxA_0048_Ceta_3345_3530-muimage240_corrected.png     2787457252       3332
 241 mut   828 A2_MHV_AxA_0049_Ceta_1238_1716           raw/mutant/A2_MHV_AxA_0049_Ceta_1238_1716.png        3199803564    1177950 raw/mutant_seg/A2_MHV_AxA_0049_Ceta_1238_1716-muimage241_corrected.png     3753823371       2539
 242 mut   601 A2_MHV_AxA_0049_Ceta_1723_3389           raw/mutant/A2_MHV_AxA_0049_Ceta_1723_3389.png        2859870958    1181736 raw/mutant_seg/A2_MHV_AxA_0049_Ceta_1723_3389-muimage242_corrected.png     1256391647       4622
 243 mut    95 A2_MHV_AxA_0049_Ceta_1874_417            raw/mutant/A2_MHV_AxA_0049_Ceta_1874_417.png         1719343742    1186776 raw/mutant_seg/A2_MHV_AxA_0049_Ceta_1874_417-muimage243_corrected.png      3139213373       2090
 244 mut   285 A2_MHV_AxA_0049_Ceta_2759_2247           raw/mutant/A2_MHV_AxA_0049_Ceta_2759_2247.png        1631137195    1181188 raw/mutant_seg/A2_MHV_AxA_0049_Ceta_2759_2247-muimage244_corrected.png      806055578       2752
 245 mut   484 A2_MHV_AxA_0049_Ceta_2764_3091           raw/mutant/A2_MHV_AxA_0049_Ceta_2764_3091.png        1798596810    1157301 raw/mutant_seg/A2_MHV_AxA_0049_Ceta_2764_3091-muimage245_corrected.png     1305047346       2394
 246 mut   429 A2_MHV_AxA_0049_Ceta_454_2120            raw/mutant/A2_MHV_AxA_0049_Ceta_454_2120.png         1075162877    1173675 None                                                                                0          0
 247 mut   767 A2_MHV_AxA_0051_Ceta_0_1504              raw/mutant/A2_MHV_AxA_0051_Ceta_0_1504.png           1701524798    1116059 raw/mutant_seg/A2_MHV_AxA_0051_Ceta_0_1504-muimage247_corrected.png        2360679550       2966
 248 mut   733 A2_MHV_AxA_0051_Ceta_1268_3141           raw/mutant/A2_MHV_AxA_0051_Ceta_1268_3141.png        1489627763    1122953 raw/mutant_seg/A2_MHV_AxA_0051_Ceta_1268_3141-muimage248_corrected.png     3352887394       4652
 249 mut   909 A2_MHV_AxA_0051_Ceta_1970_862            raw/mutant/A2_MHV_AxA_0051_Ceta_1970_862.png         1490619655    1116391 None                                                                                0          0
 250 mut   612 A2_MHV_AxA_0051_Ceta_2415_1271           raw/mutant/A2_MHV_AxA_0051_Ceta_2415_1271.png        3441381180    1117427 raw/mutant_seg/A2_MHV_AxA_0051_Ceta_2415_1271-muimage250_corrected.png     4261625796       2379
 251 mut   154 A2_MHV_AxA_0051_Ceta_3300_2509           raw/mutant/A2_MHV_AxA_0051_Ceta_3300_2509.png        3538318467    1100073 raw/mutant_seg/A2_MHV_AxA_0051_Ceta_3300_2509-muimage251_corrected.png     2825987136       3044
 252 mut   507 A2_MHV_AxA_0052_Ceta_1000_2701           raw/mutant/A2_MHV_AxA_0052_Ceta_1000_2701.png         760564010    1159587 raw/mutant_seg/A2_MHV_AxA_0052_Ceta_1000_2701-muimage252_corrected.png      418879922       3322
 253 mut   863 A2_MHV_AxA_0052_Ceta_1900_1448           raw/mutant/A2_MHV_AxA_0052_Ceta_1900_1448.png        4240406240    1155797 raw/mutant_seg/A2_MHV_AxA_0052_Ceta_1900_1448-muimage253_corrected.png     4064806163       2636
 254 mut   256 A2_MHV_AxA_0052_Ceta_3183_1251           raw/mutant/A2_MHV_AxA_0052_Ceta_3183_1251.png         597327935    1158749 raw/mutant_seg/A2_MHV_AxA_0052_Ceta_3183_1251-muimage254_corrected.png     2839125838       3032
 255 mut    97 A2_MHV_AxA_0052_Ceta_95_493              raw/mutant/A2_MHV_AxA_0052_Ceta_95_493.png           3947564094    1151375 raw/mutant_seg/A2_MHV_AxA_0052_Ceta_95_493-muimage255_corrected.png        3524587457       2962
 256 mut   272 A2_MHV_AxA_0053_Ceta_1081_584            raw/mutant/A2_MHV_AxA_0053_Ceta_1081_584.png         2018939538    1135290 raw/mutant_seg/A2_MHV_AxA_0053_Ceta_1081_584-muimage256_corrected.png      2373721613       2961
 257 mut   822 A2_MHV_AxA_0053_Ceta_1354_725            raw/mutant/A2_MHV_AxA_0053_Ceta_1354_725.png         2531343633    1133113 None                                                                                0          0
 258 mut   113 A2_MHV_AxA_0053_Ceta_2097_3561           raw/mutant/A2_MHV_AxA_0053_Ceta_2097_3561.png        1990549919    1120242 None                                                                                0          0
 259 mut   500 A2_MHV_AxA_0053_Ceta_2102_230            raw/mutant/A2_MHV_AxA_0053_Ceta_2102_230.png         1313302591    1055243 raw/mutant_seg/A2_MHV_AxA_0053_Ceta_2102_230-muimage259_corrected.png      1376081235       2500
 260 mut   715 A2_MHV_AxA_0053_Ceta_2405_3096           raw/mutant/A2_MHV_AxA_0053_Ceta_2405_3096.png        2819611360    1123990 raw/mutant_seg/A2_MHV_AxA_0053_Ceta_2405_3096-muimage260_corrected.png      128325764       2894
 261 mut   386 A2_MHV_AxA_0053_Ceta_2481_3480           raw/mutant/A2_MHV_AxA_0053_Ceta_2481_3480.png        1326779715    1112119 None                                                                                0          0
 262 mut   133 A2_MHV_AxA_0053_Ceta_2931_1402           raw/mutant/A2_MHV_AxA_0053_Ceta_2931_1402.png        4023762185    1143273 raw/mutant_seg/A2_MHV_AxA_0053_Ceta_2931_1402-muimage262_corrected.png     1467339115       2559
 263 mut   363 A2_MHV_AxA_0054_Ceta_1854_3450           raw/mutant/A2_MHV_AxA_0054_Ceta_1854_3450.png        2672206379    1116831 raw/mutant_seg/A2_MHV_AxA_0054_Ceta_1854_3450-muimage263_corrected.png      603510356       3191
 264 mut   685 A2_MHV_AxA_0054_Ceta_2451_240            raw/mutant/A2_MHV_AxA_0054_Ceta_2451_240.png         1730589723    1059158 raw/mutant_seg/A2_MHV_AxA_0054_Ceta_2451_240-muimage264_corrected.png      3592203716       2636
 265 mut   273 A2_MHV_AxA_0054_Ceta_550_3156            raw/mutant/A2_MHV_AxA_0054_Ceta_550_3156.png         3642254022    1113252 raw/mutant_seg/A2_MHV_AxA_0054_Ceta_550_3156-muimage265_corrected.png      1300875295       3471
 266 mut   427 A2_MHV_AxA_0054_Ceta_742_1817            raw/mutant/A2_MHV_AxA_0054_Ceta_742_1817.png         3908742681    1120223 raw/mutant_seg/A2_MHV_AxA_0054_Ceta_742_1817-muimage266_corrected.png      1938177994       3231
 267 mut   855 A2_MHV_AxA_0055_Ceta_1344_1827           raw/mutant/A2_MHV_AxA_0055_Ceta_1344_1827.png        2263514836    1098707 raw/mutant_seg/A2_MHV_AxA_0055_Ceta_1344_1827-muimage267_corrected.png      724128343       2523
 268 mut   706 A2_MHV_AxA_0055_Ceta_1874_3010           raw/mutant/A2_MHV_AxA_0055_Ceta_1874_3010.png        2304096169    1087947 None                                                                                0          0
 269 mut    52 A2_MHV_AxA_0055_Ceta_2582_3369           raw/mutant/A2_MHV_AxA_0055_Ceta_2582_3369.png        2782682400    1083425 raw/mutant_seg/A2_MHV_AxA_0055_Ceta_2582_3369-muimage269_corrected.png     3035365022       2942
 270 mut   630 A2_MHV_AxA_0055_Ceta_2612_2605           raw/mutant/A2_MHV_AxA_0055_Ceta_2612_2605.png        1238930947    1092226 raw/mutant_seg/A2_MHV_AxA_0055_Ceta_2612_2605-muimage270_corrected.png     3635458822       2537
 271 mut   739 A2_MHV_AxA_0055_Ceta_3012_3541           raw/mutant/A2_MHV_AxA_0055_Ceta_3012_3541.png        4223377899    1082181 None                                                                                0          0
 272 mut   218 A2_MHV_AxA_0055_Ceta_302_1372            raw/mutant/A2_MHV_AxA_0055_Ceta_302_1372.png         3137202989    1095501 raw/mutant_seg/A2_MHV_AxA_0055_Ceta_302_1372-muimage272_corrected.png      2118507732       2598
 273 mut   217 A2_MHV_AxA_0055_Ceta_3082_2701           raw/mutant/A2_MHV_AxA_0055_Ceta_3082_2701.png        1914979422    1092994 raw/mutant_seg/A2_MHV_AxA_0055_Ceta_3082_2701-muimage273_corrected.png     3381859405       3370
 274 mut   523 A2_MHV_AxA_0055_Ceta_869_205             raw/mutant/A2_MHV_AxA_0055_Ceta_869_205.png          2031530308     974634 raw/mutant_seg/A2_MHV_AxA_0055_Ceta_869_205-muimage274_corrected.png       2890404820       2921
 275 mut   141 A2_MHV_AxA_0056_Ceta_1500_3364           raw/mutant/A2_MHV_AxA_0056_Ceta_1500_3364.png        3610957399    1091649 None                                                                                0          0
 276 mut   531 A2_MHV_AxA_0056_Ceta_1551_1822           raw/mutant/A2_MHV_AxA_0056_Ceta_1551_1822.png         388814095    1119467 raw/mutant_seg/A2_MHV_AxA_0056_Ceta_1551_1822-muimage276_corrected.png     1816844082       2415
 277 mut   244 A2_MHV_AxA_0056_Ceta_1859_3060           raw/mutant/A2_MHV_AxA_0056_Ceta_1859_3060.png         386037447    1096682 raw/mutant_seg/A2_MHV_AxA_0056_Ceta_1859_3060-muimage277_corrected.png     3213991565       3205
 278 mut   209 A2_MHV_AxA_0056_Ceta_2380_3404           raw/mutant/A2_MHV_AxA_0056_Ceta_2380_3404.png          16620502    1123653 raw/mutant_seg/A2_MHV_AxA_0056_Ceta_2380_3404-muimage278_corrected.png     2134234701       2825
 279 mut   659 A2_MHV_AxA_0056_Ceta_3264_922            raw/mutant/A2_MHV_AxA_0056_Ceta_3264_922.png         1268516320    1134244 raw/mutant_seg/A2_MHV_AxA_0056_Ceta_3264_922-muimage279_corrected.png      3840511247       3096
 280 mut   519 A2_MHV_AxA_0056_Ceta_778_892             raw/mutant/A2_MHV_AxA_0056_Ceta_778_892.png          2575229032    1122123 raw/mutant_seg/A2_MHV_AxA_0056_Ceta_778_892-muimage280_corrected.png       1380854958       3048
 281 mut    38 A2_MHV_AxA_0057_Ceta_1697_2267           raw/mutant/A2_MHV_AxA_0057_Ceta_1697_2267.png        2133886771    1199475 raw/mutant_seg/A2_MHV_AxA_0057_Ceta_1697_2267-muimage281_corrected.png     1434038668       3092
 282 mut   878 A2_MHV_AxA_0057_Ceta_217_523             raw/mutant/A2_MHV_AxA_0057_Ceta_217_523.png          1683292987    1189160 raw/mutant_seg/A2_MHV_AxA_0057_Ceta_217_523-muimage282_corrected.png       2419263403       2529
 283 mut   870 A2_MHV_AxA_0057_Ceta_2658_3212           raw/mutant/A2_MHV_AxA_0057_Ceta_2658_3212.png        3512477203    1196367 raw/mutant_seg/A2_MHV_AxA_0057_Ceta_2658_3212-muimage283_corrected.png     3091242427       4121
 284 mut   672 A2_MHV_AxA_0057_Ceta_3391_2282           raw/mutant/A2_MHV_AxA_0057_Ceta_3391_2282.png         322905816    1133160 raw/mutant_seg/A2_MHV_AxA_0057_Ceta_3391_2282-muimage284_corrected.png     3924928077       2311
 285 mut   780 A2_MHV_AxA_0057_Ceta_939_3040            raw/mutant/A2_MHV_AxA_0057_Ceta_939_3040.png         3180507751    1199312 raw/mutant_seg/A2_MHV_AxA_0057_Ceta_939_3040-muimage285_corrected.png      2341295677       2843
 286 mut   339 A2_MHV_AxA_0058_Ceta_0_1716              raw/mutant/A2_MHV_AxA_0058_Ceta_0_1716.png           3387941345    1172759 raw/mutant_seg/A2_MHV_AxA_0058_Ceta_0_1716-muimage286_corrected.png        3408709522       2639
 287 mut   814 A2_MHV_AxA_0058_Ceta_1829_159            raw/mutant/A2_MHV_AxA_0058_Ceta_1829_159.png         3428150561     985433 raw/mutant_seg/A2_MHV_AxA_0058_Ceta_1829_159-muimage287_corrected.png      1988664745       2882
 288 mut   922 A2_MHV_AxA_0058_Ceta_3052_1190           raw/mutant/A2_MHV_AxA_0058_Ceta_3052_1190.png         883649676    1172933 raw/mutant_seg/A2_MHV_AxA_0058_Ceta_3052_1190-muimage288_corrected.png      555436697       2429
 289 mut   827 A2_MHV_AxA_0058_Ceta_3477_1554           raw/mutant/A2_MHV_AxA_0058_Ceta_3477_1554.png        4027638543     957670 raw/mutant_seg/A2_MHV_AxA_0058_Ceta_3477_1554-muimage289_corrected.png     1501558165       2425
 290 mut   627 A2_MHV_AxA_0058_Ceta_939_3177            raw/mutant/A2_MHV_AxA_0058_Ceta_939_3177.png           19469209    1180778 raw/mutant_seg/A2_MHV_AxA_0058_Ceta_939_3177-muimage290_corrected.png      3123463590       2318
 291 mut   453 A2_MHV_AxA_0059_Ceta_1682_2211           raw/mutant/A2_MHV_AxA_0059_Ceta_1682_2211.png        1820941467    1185378 raw/mutant_seg/A2_MHV_AxA_0059_Ceta_1682_2211-muimage291_corrected.png     3995116625       3030
 292 mut   449 A2_MHV_AxA_0059_Ceta_2971_750            raw/mutant/A2_MHV_AxA_0059_Ceta_2971_750.png          951057478    1180053 raw/mutant_seg/A2_MHV_AxA_0059_Ceta_2971_750-muimage292_corrected.png      2428137293       2436
 293 mut   315 A2_MHV_AxA_0059_Ceta_3118_1761           raw/mutant/A2_MHV_AxA_0059_Ceta_3118_1761.png        2008539670    1182875 raw/mutant_seg/A2_MHV_AxA_0059_Ceta_3118_1761-muimage293_corrected.png     2333956326       2544
 294 mut   183 A2_MHV_AxA_0060_Ceta_126_3702            raw/mutant/A2_MHV_AxA_0060_Ceta_126_3702.png         3495730303    1003481 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_126_3702-muimage294_corrected.png      2429226120       2970
 295 mut   573 A2_MHV_AxA_0060_Ceta_1273_2312           raw/mutant/A2_MHV_AxA_0060_Ceta_1273_2312.png        1619921597    1079531 None                                                                                0          0
 296 mut   832 A2_MHV_AxA_0060_Ceta_1364_1857           raw/mutant/A2_MHV_AxA_0060_Ceta_1364_1857.png         912784706    1081123 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_1364_1857-muimage296_corrected.png      698913689       2048
 297 mut   160 A2_MHV_AxA_0060_Ceta_1505_2570           raw/mutant/A2_MHV_AxA_0060_Ceta_1505_2570.png        2365776456    1070184 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_1505_2570-muimage297_corrected.png     3622196087       2906
 298 mut   539 A2_MHV_AxA_0060_Ceta_1505_599            raw/mutant/A2_MHV_AxA_0060_Ceta_1505_599.png         2436381188    1098528 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_1505_599-muimage298_corrected.png      2307793744       2951
 299 mut   801 A2_MHV_AxA_0060_Ceta_1844_2686           raw/mutant/A2_MHV_AxA_0060_Ceta_1844_2686.png        1551126171    1078066 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_1844_2686-muimage299_corrected.png     2408942668       2627
 300 mut   533 A2_MHV_AxA_0060_Ceta_1950_2322           raw/mutant/A2_MHV_AxA_0060_Ceta_1950_2322.png        3278607235    1078310 None                                                                                0          0
 301 mut   497 A2_MHV_AxA_0060_Ceta_2082_205            raw/mutant/A2_MHV_AxA_0060_Ceta_2082_205.png         2723755034     993760 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_2082_205-muimage301_corrected.png       735270436       3127
 302 mut   836 A2_MHV_AxA_0060_Ceta_2279_2171           raw/mutant/A2_MHV_AxA_0060_Ceta_2279_2171.png        4098858539    1097240 None                                                                                0          0
 303 mut   565 A2_MHV_AxA_0060_Ceta_2506_1312           raw/mutant/A2_MHV_AxA_0060_Ceta_2506_1312.png         770863188    1105211 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_2506_1312-muimage303_corrected.png     3698435566       3027
 304 mut   274 A2_MHV_AxA_0060_Ceta_838_1423            raw/mutant/A2_MHV_AxA_0060_Ceta_838_1423.png         3733091886    1087138 raw/mutant_seg/A2_MHV_AxA_0060_Ceta_838_1423-muimage304_corrected.png      2917732023       2207
 305 mut   543 A2_MHV_AxA_0061_Ceta_1460_2343           raw/mutant/A2_MHV_AxA_0061_Ceta_1460_2343.png        2849295666    1213365 raw/mutant_seg/A2_MHV_AxA_0061_Ceta_1460_2343-muimage305_corrected.png     2075584669       2750
 306 mut   490 A2_MHV_AxA_0061_Ceta_3007_371            raw/mutant/A2_MHV_AxA_0061_Ceta_3007_371.png         1854769554    1223732 raw/mutant_seg/A2_MHV_AxA_0061_Ceta_3007_371-muimage306_corrected.png      2419045306       2579
 307 mut   852 A2_MHV_AxA_0061_Ceta_388_902             raw/mutant/A2_MHV_AxA_0061_Ceta_388_902.png          3798908244    1205811 raw/mutant_seg/A2_MHV_AxA_0061_Ceta_388_902-muimage307_corrected.png        447225986       3258
 308 mut   570 A2_MHV_AxA_0061_Ceta_85_3429             raw/mutant/A2_MHV_AxA_0061_Ceta_85_3429.png          3323439558    1208347 raw/mutant_seg/A2_MHV_AxA_0061_Ceta_85_3429-muimage308_corrected.png       3583823535       2531
 309 mut   326 A2_MHV_AxA_0062_Ceta_1217_2641           raw/mutant/A2_MHV_AxA_0062_Ceta_1217_2641.png        3026354896    1173477 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_1217_2641-muimage309_corrected.png     3599492899       4037
 310 mut   538 A2_MHV_AxA_0062_Ceta_1505_3141           raw/mutant/A2_MHV_AxA_0062_Ceta_1505_3141.png        2629794890    1171603 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_1505_3141-muimage310_corrected.png     2694010230       2529
 311 mut   544 A2_MHV_AxA_0062_Ceta_2360_417            raw/mutant/A2_MHV_AxA_0062_Ceta_2360_417.png         2683845698    1188469 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_2360_417-muimage311_corrected.png      1616609690       2909
 312 mut    68 A2_MHV_AxA_0062_Ceta_3204_2242           raw/mutant/A2_MHV_AxA_0062_Ceta_3204_2242.png        2490295802    1178810 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_3204_2242-muimage312_corrected.png     3699313437       3578
 313 mut   746 A2_MHV_AxA_0062_Ceta_3204_3025           raw/mutant/A2_MHV_AxA_0062_Ceta_3204_3025.png        3004420047    1187293 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_3204_3025-muimage313_corrected.png     1170166373       2706
 314 mut   902 A2_MHV_AxA_0062_Ceta_35_2494             raw/mutant/A2_MHV_AxA_0062_Ceta_35_2494.png          4071034261    1142450 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_35_2494-muimage314_corrected.png       1576044499       2087
 315 mut   168 A2_MHV_AxA_0062_Ceta_737_1165            raw/mutant/A2_MHV_AxA_0062_Ceta_737_1165.png         2353723680    1180355 raw/mutant_seg/A2_MHV_AxA_0062_Ceta_737_1165-muimage315_corrected.png      3781187900       2943
 316 mut   695 A2_MHV_AxA_0063_Ceta_0_1712              raw/mutant/A2_MHV_AxA_0063_Ceta_0_1712.png           2820538413    1183157 raw/mutant_seg/A2_MHV_AxA_0063_Ceta_0_1712-muimage316_corrected.png         343273739       2809
 317 mut   148 A2_MHV_AxA_0063_Ceta_1195_2041           raw/mutant/A2_MHV_AxA_0063_Ceta_1195_2041.png        4175138863    1190702 raw/mutant_seg/A2_MHV_AxA_0063_Ceta_1195_2041-muimage317_corrected.png     1575262661       2692
 318 mut   694 A2_MHV_AxA_0063_Ceta_2114_2132           raw/mutant/A2_MHV_AxA_0063_Ceta_2114_2132.png        3048168404    1190043 raw/mutant_seg/A2_MHV_AxA_0063_Ceta_2114_2132-muimage318_corrected.png     1898130085       2847
 319 mut   212 A2_MHV_AxA_0063_Ceta_2531_1658           raw/mutant/A2_MHV_AxA_0063_Ceta_2531_1658.png          50091877    1194842 raw/mutant_seg/A2_MHV_AxA_0063_Ceta_2531_1658-muimage319_corrected.png     3438078753       2852
 320 mut    42 A2_MHV_AxA_0063_Ceta_3072_3096           raw/mutant/A2_MHV_AxA_0063_Ceta_3072_3096.png         872971925    1203095 None                                                                                0          0
 321 mut   368 A2_MHV_AxA_0063_Ceta_3431_2995           raw/mutant/A2_MHV_AxA_0063_Ceta_3431_2995.png         640380400    1059121 raw/mutant_seg/A2_MHV_AxA_0063_Ceta_3431_2995-muimage321_corrected.png     4157978076       2496
 322 mut   498 A2_MHV_AxA_0064_Ceta_1309_2406           raw/mutant/A2_MHV_AxA_0064_Ceta_1309_2406.png        3454984501    1071223 raw/mutant_seg/A2_MHV_AxA_0064_Ceta_1309_2406-muimage322_corrected.png      881960054       2836
 323 mut   796 A2_MHV_AxA_0064_Ceta_1542_2245           raw/mutant/A2_MHV_AxA_0064_Ceta_1542_2245.png        1598290557    1056595 raw/mutant_seg/A2_MHV_AxA_0064_Ceta_1542_2245-muimage323_corrected.png     1165848045       2294
 324 mut   236 A2_MHV_AxA_0064_Ceta_186_3696            raw/mutant/A2_MHV_AxA_0064_Ceta_186_3696.png         1828853643    1003672 raw/mutant_seg/A2_MHV_AxA_0064_Ceta_186_3696-muimage324_corrected.png      2260374037       2981
 325 mut   482 A2_MHV_AxA_0064_Ceta_2159_2034           raw/mutant/A2_MHV_AxA_0064_Ceta_2159_2034.png        2230056069    1041750 raw/mutant_seg/A2_MHV_AxA_0064_Ceta_2159_2034-muimage325_corrected.png     3704061932       2681
 326 mut   322 A2_MHV_AxA_0064_Ceta_2532_343            raw/mutant/A2_MHV_AxA_0064_Ceta_2532_343.png          332398480    1071921 raw/mutant_seg/A2_MHV_AxA_0064_Ceta_2532_343-muimage326_corrected.png      2917033322       2905
 327 mut   376 A2_MHV_AxA_0065_Ceta_1270_577            raw/mutant/A2_MHV_AxA_0065_Ceta_1270_577.png         1082966008    1169799 raw/mutant_seg/A2_MHV_AxA_0065_Ceta_1270_577-muimage327_corrected.png      2358524786       2670
