,im_id,file_path,class
225,muimage458_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage458_corrected.png,mut
226,muimage17_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage17_corrected.png,mut
227,muimage204_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage204_corrected.png,mut
228,muimage292_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage292_corrected.png,mut
229,muimage13_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage13_corrected.png,mut
230,muimage27_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage27_corrected.png,mut
231,muimage223_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage223_corrected.png,mut
232,muimage482_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage482_corrected.png,mut
233,muimage93_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage93_corrected.png,mut
234,muimage276_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage276_corrected.png,mut
235,muimage330_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage330_corrected.png,mut
236,muimage287_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage287_corrected.png,mut
237,muimage37_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage37_corrected.png,mut
238,muimage168_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage168_corrected.png,mut
239,muimage132_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage132_corrected.png,mut
240,muimage293_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage293_corrected.png,mut
241,muimage143_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage143_corrected.png,mut
242,muimage358_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage358_corrected.png,mut
243,muimage14_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage14_corrected.png,mut
244,muimage164_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage164_corrected.png,mut
245,muimage303_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage303_corrected.png,mut
246,muimage491_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage491_corrected.png,mut
247,muimage386_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage386_corrected.png,mut
248,muimage388_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage388_corrected.png,mut
249,muimage319_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage319_corrected.png,mut
250,muimage187_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage187_corrected.png,mut
251,muimage212_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage212_corrected.png,mut
252,muimage173_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage173_corrected.png,mut
253,muimage11_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage11_corrected.png,mut
254,muimage301_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage301_corrected.png,mut
255,muimage517_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage517_corrected.png,mut
256,muimage342_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage342_corrected.png,mut
257,muimage62_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage62_corrected.png,mut
258,muimage340_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage340_corrected.png,mut
259,muimage165_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage165_corrected.png,mut
260,muimage161_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage161_corrected.png,mut
261,muimage35_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage35_corrected.png,mut
262,muimage514_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage514_corrected.png,mut
263,muimage195_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage195_corrected.png,mut
264,muimage266_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage266_corrected.png,mut
265,muimage241_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage241_corrected.png,mut
266,muimage256_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage256_corrected.png,mut
267,muimage44_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage44_corrected.png,mut
268,muimage457_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage457_corrected.png,mut
269,muimage436_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage436_corrected.png,mut
270,muimage36_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage36_corrected.png,mut
271,muimage410_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage410_corrected.png,mut
272,muimage149_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage149_corrected.png,mut
273,muimage182_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage182_corrected.png,mut
274,muimage29_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage29_corrected.png,mut
275,muimage371_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage371_corrected.png,mut
276,muimage201_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage201_corrected.png,mut
277,muimage159_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage159_corrected.png,mut
278,muimage345_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage345_corrected.png,mut
279,muimage321_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage321_corrected.png,mut
280,muimage102_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage102_corrected.png,mut
281,muimage131_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage131_corrected.png,mut
282,muimage433_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage433_corrected.png,mut
283,muimage355_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage355_corrected.png,mut
284,muimage464_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage464_corrected.png,mut
285,muimage82_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage82_corrected.png,mut
286,muimage253_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage253_corrected.png,mut
287,muimage395_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage395_corrected.png,mut
288,muimage101_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage101_corrected.png,mut
289,muimage6_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage6_corrected.png,mut
290,muimage468_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage468_corrected.png,mut
291,muimage83_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage83_corrected.png,mut
292,muimage90_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage90_corrected.png,mut
293,muimage356_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage356_corrected.png,mut
294,muimage450_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage450_corrected.png,mut
295,muimage422_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage422_corrected.png,mut
296,muimage45_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage45_corrected.png,mut
297,muimage511_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage511_corrected.png,mut
298,muimage124_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage124_corrected.png,mut
299,muimage52_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage52_corrected.png,mut
300,muimage431_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage431_corrected.png,mut
301,muimage374_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage374_corrected.png,mut
302,muimage32_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage32_corrected.png,mut
303,muimage364_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage364_corrected.png,mut
304,muimage69_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage69_corrected.png,mut
305,muimage353_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage353_corrected.png,mut
306,muimage361_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage361_corrected.png,mut
307,muimage79_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage79_corrected.png,mut
308,muimage502_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage502_corrected.png,mut
309,muimage490_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage490_corrected.png,mut
310,muimage284_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage284_corrected.png,mut
311,muimage49_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage49_corrected.png,mut
312,muimage406_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage406_corrected.png,mut
313,muimage96_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage96_corrected.png,mut
314,muimage280_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage280_corrected.png,mut
315,muimage360_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage360_corrected.png,mut
316,muimage72_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage72_corrected.png,mut
317,muimage84_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage84_corrected.png,mut
318,muimage247_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage247_corrected.png,mut
319,muimage263_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage263_corrected.png,mut
320,muimage259_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage259_corrected.png,mut
321,muimage184_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage184_corrected.png,mut
322,muimage486_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage486_corrected.png,mut
323,muimage138_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage138_corrected.png,mut
324,muimage473_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage473_corrected.png,mut
325,muimage42_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage42_corrected.png,mut
326,muimage494_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage494_corrected.png,mut
327,muimage412_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage412_corrected.png,mut
328,muimage418_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage418_corrected.png,mut
329,muimage447_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage447_corrected.png,mut
330,muimage116_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage116_corrected.png,mut
331,muimage402_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage402_corrected.png,mut
332,muimage304_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage304_corrected.png,mut
333,muimage127_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage127_corrected.png,mut
334,muimage95_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage95_corrected.png,mut
335,muimage489_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage489_corrected.png,mut
336,muimage111_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage111_corrected.png,mut
337,muimage262_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage262_corrected.png,mut
338,muimage498_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage498_corrected.png,mut
339,muimage273_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage273_corrected.png,mut
340,muimage47_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage47_corrected.png,mut
341,muimage33_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage33_corrected.png,mut
342,muimage119_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage119_corrected.png,mut
343,muimage73_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage73_corrected.png,mut
344,muimage251_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage251_corrected.png,mut
345,muimage334_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage334_corrected.png,mut
346,muimage343_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage343_corrected.png,mut
347,muimage217_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage217_corrected.png,mut
348,muimage399_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage399_corrected.png,mut
349,muimage420_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage420_corrected.png,mut
350,muimage401_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage401_corrected.png,mut
351,muimage470_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage470_corrected.png,mut
352,muimage216_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage216_corrected.png,mut
353,muimage318_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage318_corrected.png,mut
354,muimage147_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage147_corrected.png,mut
355,muimage77_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage77_corrected.png,mut
356,muimage269_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage269_corrected.png,mut
357,muimage500_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage500_corrected.png,mut
358,muimage229_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage229_corrected.png,mut
359,muimage20_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage20_corrected.png,mut
360,muimage495_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage495_corrected.png,mut
361,muimage134_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage134_corrected.png,mut
362,muimage19_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage19_corrected.png,mut
363,muimage16_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage16_corrected.png,mut
364,muimage367_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage367_corrected.png,mut
365,muimage274_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage274_corrected.png,mut
366,muimage43_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage43_corrected.png,mut
367,muimage475_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage475_corrected.png,mut
368,muimage112_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage112_corrected.png,mut
369,muimage233_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage233_corrected.png,mut
370,muimage289_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage289_corrected.png,mut
371,muimage483_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage483_corrected.png,mut
372,muimage404_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage404_corrected.png,mut
373,muimage365_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage365_corrected.png,mut
374,muimage427_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage427_corrected.png,mut
375,muimage323_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage323_corrected.png,mut
376,muimage24_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage24_corrected.png,mut
377,muimage185_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage185_corrected.png,mut
378,muimage381_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage381_corrected.png,mut
379,muimage221_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage221_corrected.png,mut
380,muimage76_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage76_corrected.png,mut
381,muimage224_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage224_corrected.png,mut
382,muimage492_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage492_corrected.png,mut
383,muimage272_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage272_corrected.png,mut
384,muimage244_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage244_corrected.png,mut
385,muimage86_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage86_corrected.png,mut
386,muimage210_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage210_corrected.png,mut
387,muimage317_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage317_corrected.png,mut
388,muimage98_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage98_corrected.png,mut
389,muimage248_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage248_corrected.png,mut
390,muimage285_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage285_corrected.png,mut
391,muimage359_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage359_corrected.png,mut
392,muimage429_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage429_corrected.png,mut
393,muimage15_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage15_corrected.png,mut
394,muimage239_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage239_corrected.png,mut
395,muimage108_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage108_corrected.png,mut
396,muimage226_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage226_corrected.png,mut
397,muimage189_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage189_corrected.png,mut
398,muimage516_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage516_corrected.png,mut
399,muimage80_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage80_corrected.png,mut
400,muimage157_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage157_corrected.png,mut
401,muimage260_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage260_corrected.png,mut
402,muimage144_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage144_corrected.png,mut
403,muimage459_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage459_corrected.png,mut
404,muimage9_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage9_corrected.png,mut
405,muimage348_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage348_corrected.png,mut
406,muimage23_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage23_corrected.png,mut
407,muimage30_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage30_corrected.png,mut
408,muimage407_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage407_corrected.png,mut
409,muimage453_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage453_corrected.png,mut
410,muimage466_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage466_corrected.png,mut
411,muimage97_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage97_corrected.png,mut
412,muimage448_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage448_corrected.png,mut
413,muimage200_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage200_corrected.png,mut
414,muimage126_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage126_corrected.png,mut
415,muimage392_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage392_corrected.png,mut
416,muimage71_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage71_corrected.png,mut
417,muimage513_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage513_corrected.png,mut
418,muimage335_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage335_corrected.png,mut
419,muimage409_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage409_corrected.png,mut
420,muimage70_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage70_corrected.png,mut
421,muimage211_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage211_corrected.png,mut
422,muimage81_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage81_corrected.png,mut
423,muimage22_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage22_corrected.png,mut
424,muimage193_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage193_corrected.png,mut
425,muimage61_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage61_corrected.png,mut
426,muimage8_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage8_corrected.png,mut
427,muimage296_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage296_corrected.png,mut
428,muimage493_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage493_corrected.png,mut
429,muimage21_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage21_corrected.png,mut
430,muimage74_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage74_corrected.png,mut
431,muimage279_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage279_corrected.png,mut
432,muimage180_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage180_corrected.png,mut
433,muimage10_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage10_corrected.png,mut
434,muimage390_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage390_corrected.png,mut
435,muimage452_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage452_corrected.png,mut
436,muimage362_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage362_corrected.png,mut
437,muimage327_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage327_corrected.png,mut
438,muimage115_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage115_corrected.png,mut
439,muimage109_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage109_corrected.png,mut
440,muimage139_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage139_corrected.png,mut
441,muimage140_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage140_corrected.png,mut
442,muimage499_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage499_corrected.png,mut
443,muimage313_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage313_corrected.png,mut
444,muimage421_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage421_corrected.png,mut
445,muimage503_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage503_corrected.png,mut
446,muimage230_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage230_corrected.png,mut
447,muimage496_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage496_corrected.png,mut
448,muimage326_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage326_corrected.png,mut
449,muimage508_corrected,/home/ascott10/documents/projects/pub_viruses/segmented_images/mutant_manual_correction/muimage508_corrected.png,mut
